id,arquivo,linha,funcao,camada,feature,moderno_ou_legado,opcoes_diretas,opcoes_mapeadas,compartilhada,chamadas_detectadas_qtd
src/shared/legacy/sei-functions-pro.js:6402:getTreeDocumentsSession,src/shared/legacy/sei-functions-pro.js,6402,getTreeDocumentsSession,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:6406:getTreeSignedDocumentsSession,src/shared/legacy/sei-functions-pro.js,6406,getTreeSignedDocumentsSession,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:6410:getTreeLinksSession,src/shared/legacy/sei-functions-pro.js,6410,getTreeLinksSession,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:6414:getTreeLinksAllSession,src/shared/legacy/sei-functions-pro.js,6414,getTreeLinksAllSession,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:6418:getTreeIconsViewSession,src/shared/legacy/sei-functions-pro.js,6418,getTreeIconsViewSession,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:6422:getTreePageLinksSession,src/shared/legacy/sei-functions-pro.js,6422,getTreePageLinksSession,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:6426:getTreeLinkByName,src/shared/legacy/sei-functions-pro.js,6426,getTreeLinkByName,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:6440:getTreeLinkUrlByName,src/shared/legacy/sei-functions-pro.js,6440,getTreeLinkUrlByName,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:6444:getTreeDocumentIndexById,src/shared/legacy/sei-functions-pro.js,6444,getTreeDocumentIndexById,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:6451:updateTreeDocumentById,src/shared/legacy/sei-functions-pro.js,6451,updateTreeDocumentById,shared-legacy,,legado,,,não,5
src/shared/legacy/sei-functions-pro.js:6459:removeTreeDocumentById,src/shared/legacy/sei-functions-pro.js,6459,removeTreeDocumentById,shared-legacy,,legado,,,não,5
src/shared/legacy/sei-functions-pro.js:6467:getHistoryProcessosPro,src/shared/legacy/sei-functions-pro.js,6467,getHistoryProcessosPro,shared-legacy,,legado,,notificacaonovoprocesso,não,13
src/shared/legacy/sei-functions-pro.js:6523:setTimeout,src/shared/legacy/sei-functions-pro.js,6523,setTimeout,shared-legacy,,legado,,,não,15
src/shared/legacy/sei-functions-pro.js:6571:setTimeout,src/shared/legacy/sei-functions-pro.js,6571,setTimeout,shared-legacy,,legado,,notificacaonovoprocesso,não,12
src/shared/legacy/sei-functions-pro.js:6601:getAllLinksFolder,src/shared/legacy/sei-functions-pro.js,6601,getAllLinksFolder,shared-legacy,,legado,,acoesemlote;uploaddocsexternos,sim,8
src/shared/legacy/sei-functions-pro.js:6612:initMergeAllAndamentosProcesso,src/shared/legacy/sei-functions-pro.js,6612,initMergeAllAndamentosProcesso,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:6617:setTimeout,src/shared/legacy/sei-functions-pro.js,6617,setTimeout,shared-legacy,,legado,debugpage,debugpage,não,3
src/shared/legacy/sei-functions-pro.js:6623:mergeAllAndamentosProcesso,src/shared/legacy/sei-functions-pro.js,6623,mergeAllAndamentosProcesso,shared-legacy,,legado,,,não,14
src/shared/legacy/sei-functions-pro.js:6638:getDadosHistoricoUrlPro,src/shared/legacy/sei-functions-pro.js,6638,getDadosHistoricoUrlPro,shared-legacy,,legado,,,não,10
src/shared/legacy/sei-functions-pro.js:6674:batchActionsPro,src/shared/legacy/sei-functions-pro.js,6674,batchActionsPro,shared-legacy,,legado,,gerenciarprescricoes;gerenciarprojetos;notificacaonovoprocesso,sim,34
src/shared/legacy/sei-functions-pro.js:6853:getBatchActionsPro,src/shared/legacy/sei-functions-pro.js,6853,getBatchActionsPro,shared-legacy,,legado,,notificacaonovoprocesso,não,31
src/shared/legacy/sei-functions-pro.js:6935:resetDocsActions,src/shared/legacy/sei-functions-pro.js,6935,resetDocsActions,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:6938:setTimeout,src/shared/legacy/sei-functions-pro.js,6938,setTimeout,shared-legacy,,legado,,notificacaonovoprocesso,não,27
src/shared/legacy/sei-functions-pro.js:7035:setTimeout,src/shared/legacy/sei-functions-pro.js,7035,setTimeout,shared-legacy,,legado,,notificacaonovoprocesso,não,30
src/shared/legacy/sei-functions-pro.js:7138:getDocumentosActions,src/shared/legacy/sei-functions-pro.js,7138,getDocumentosActions,shared-legacy,,legado,,acoesemlote;gerenciarprescricoes;gerenciarprojetos;uploaddocsexternos,sim,27
src/shared/legacy/sei-functions-pro.js:7248:mergeAllAndamentosProcesso,src/shared/legacy/sei-functions-pro.js,7248,mergeAllAndamentosProcesso,shared-legacy,,legado,,notificacaonovoprocesso,não,11
src/shared/legacy/sei-functions-pro.js:7274:setTimeout,src/shared/legacy/sei-functions-pro.js,7274,setTimeout,shared-legacy,,legado,,,não,19
src/shared/legacy/sei-functions-pro.js:7337:updateCountIcon,src/shared/legacy/sei-functions-pro.js,7337,updateCountIcon,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:7353:setTimeout,src/shared/legacy/sei-functions-pro.js,7353,setTimeout,shared-legacy,,legado,,notificacaonovoprocesso,não,11
src/shared/legacy/sei-functions-pro.js:7384:setTabelaPanelScrollHeight,src/shared/legacy/sei-functions-pro.js,7384,setTabelaPanelScrollHeight,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:7389:initAppendIconsDocumentosActions,src/shared/legacy/sei-functions-pro.js,7389,initAppendIconsDocumentosActions,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:7398:setTimeout,src/shared/legacy/sei-functions-pro.js,7398,setTimeout,shared-legacy,,legado,debugpage,debugpage,não,3
src/shared/legacy/sei-functions-pro.js:7404:setAppendIconsDocumentosActions,src/shared/legacy/sei-functions-pro.js,7404,setAppendIconsDocumentosActions,shared-legacy,,legado,,,não,16
src/shared/legacy/sei-functions-pro.js:7454:batchActionsSinglePro,src/shared/legacy/sei-functions-pro.js,7454,batchActionsSinglePro,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:7462:copyLinkProcesso,src/shared/legacy/sei-functions-pro.js,7462,copyLinkProcesso,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:7470:verifyMenuSistemaView,src/shared/legacy/sei-functions-pro.js,7470,verifyMenuSistemaView,shared-legacy,,legado,,,não,5
src/shared/legacy/sei-functions-pro.js:7478:getDocsArvore_fillSelect,src/shared/legacy/sei-functions-pro.js,7478,getDocsArvore_fillSelect,shared-legacy,,legado,,notificacaonovoprocesso,não,14
src/shared/legacy/sei-functions-pro.js:7508:getDocsArvore,src/shared/legacy/sei-functions-pro.js,7508,getDocsArvore,shared-legacy,,legado,,,não,11
src/shared/legacy/sei-functions-pro.js:7523:setDataDocs,src/shared/legacy/sei-functions-pro.js,7523,setDataDocs,shared-legacy,,legado,,,não,13
src/shared/legacy/sei-functions-pro.js:7563:docMatched,src/shared/legacy/sei-functions-pro.js,7563,docMatched,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:7569:setCapaProcesso,src/shared/legacy/sei-functions-pro.js,7569,setCapaProcesso,shared-legacy,,legado,,,não,18
src/shared/legacy/sei-functions-pro.js:7615:nudgeOnce,src/shared/legacy/sei-functions-pro.js,7615,nudgeOnce,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:7622:retryCapaProcesso,src/shared/legacy/sei-functions-pro.js,7622,retryCapaProcesso,shared-legacy,,legado,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;coresmarcadores;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,16
src/shared/legacy/sei-functions-pro.js:7673:bindTooltip,src/shared/legacy/sei-functions-pro.js,7673,bindTooltip,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:7691:createButton,src/shared/legacy/sei-functions-pro.js,7691,createButton,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:7711:createField,src/shared/legacy/sei-functions-pro.js,7711,createField,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:7728:appendValueButton,src/shared/legacy/sei-functions-pro.js,7728,appendValueButton,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:7740:appendHtml,src/shared/legacy/sei-functions-pro.js,7740,appendHtml,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:7747:appendLineButton,src/shared/legacy/sei-functions-pro.js,7747,appendLineButton,shared-legacy,,legado,,,não,11
src/shared/legacy/sei-functions-pro.js:7787:appendLineButton,src/shared/legacy/sei-functions-pro.js,7787,appendLineButton,shared-legacy,,legado,,,não,7
src/shared/legacy/sei-functions-pro.js:7806:appendLineButton,src/shared/legacy/sei-functions-pro.js,7806,appendLineButton,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:7814:appendLineButton,src/shared/legacy/sei-functions-pro.js,7814,appendLineButton,shared-legacy,,legado,,,não,12
src/shared/legacy/sei-functions-pro.js:7845:appendLineButton,src/shared/legacy/sei-functions-pro.js,7845,appendLineButton,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:7855:appendLineButton,src/shared/legacy/sei-functions-pro.js,7855,appendLineButton,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:7864:appendLineButton,src/shared/legacy/sei-functions-pro.js,7864,appendLineButton,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:7887:appendLineButton,src/shared/legacy/sei-functions-pro.js,7887,appendLineButton,shared-legacy,,legado,,notificacaonovoprocesso,não,20
src/shared/legacy/sei-functions-pro.js:7930:setTimeout,src/shared/legacy/sei-functions-pro.js,7930,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:7936:getHtmlMarcador,src/shared/legacy/sei-functions-pro.js,7936,getHtmlMarcador,shared-legacy,,legado,coresmarcadores,coresmarcadores;debugpage;filtrarpaginapelapesquisarapida,sim,20
src/shared/legacy/sei-functions-pro.js:7960:getDocCertidao,src/shared/legacy/sei-functions-pro.js,7960,getDocCertidao,shared-legacy,,legado,certidaosigilo_nomedoc,certidaosigilo_nomedoc;filtrarpaginapelapesquisarapida;gerenciarprescricoes;gerenciarprojetos;notificacaonovoprocesso,sim,37
src/shared/legacy/sei-functions-pro.js:8107:getUrlNewDocArvore,src/shared/legacy/sei-functions-pro.js,8107,getUrlNewDocArvore,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:8113:openWindowEditor,src/shared/legacy/sei-functions-pro.js,8113,openWindowEditor,shared-legacy,,legado,,,não,5
src/shared/legacy/sei-functions-pro.js:8121:setResizeIfrArvore,src/shared/legacy/sei-functions-pro.js,8121,setResizeIfrArvore,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:8128:_infraTooltipMostrar,src/shared/legacy/sei-functions-pro.js,8128,_infraTooltipMostrar,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:8133:setResizeAreaTelaD,src/shared/legacy/sei-functions-pro.js,8133,setResizeAreaTelaD,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:8146:cleanHistoryPro,src/shared/legacy/sei-functions-pro.js,8146,cleanHistoryPro,shared-legacy,,legado,,,não,0
src/shared/legacy/sei-functions-pro.js:8147:confirmaBoxPro,src/shared/legacy/sei-functions-pro.js,8147,confirmaBoxPro,shared-legacy,,legado,,gerenciarprescricoes;gerenciarprojetos,sim,3
src/shared/legacy/sei-functions-pro.js:8153:downloadTablePro,src/shared/legacy/sei-functions-pro.js,8153,downloadTablePro,shared-legacy,,legado,,,não,11
src/shared/legacy/sei-functions-pro.js:8164:setTimeout,src/shared/legacy/sei-functions-pro.js,8164,setTimeout,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:8169:copyTablePro,src/shared/legacy/sei-functions-pro.js,8169,copyTablePro,shared-legacy,,legado,,notificacaonovoprocesso,não,9
src/shared/legacy/sei-functions-pro.js:8177:setTimeout,src/shared/legacy/sei-functions-pro.js,8177,setTimeout,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:8182:changeInputDateTime,src/shared/legacy/sei-functions-pro.js,8182,changeInputDateTime,shared-legacy,,legado,,notificacaonovoprocesso,não,16
src/shared/legacy/sei-functions-pro.js:8227:updateInputDateTime,src/shared/legacy/sei-functions-pro.js,8227,updateInputDateTime,shared-legacy,,legado,,,não,7
src/shared/legacy/sei-functions-pro.js:8239:updateDatesRange,src/shared/legacy/sei-functions-pro.js,8239,updateDatesRange,shared-legacy,,legado,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,5
src/shared/legacy/sei-functions-pro.js:8249:setSortLocaleCompare,src/shared/legacy/sei-functions-pro.js,8249,setSortLocaleCompare,shared-legacy,,legado,,,não,0
src/shared/legacy/sei-functions-pro.js:8267:filterTablePro,src/shared/legacy/sei-functions-pro.js,8267,filterTablePro,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:8279:setTimeout,src/shared/legacy/sei-functions-pro.js,8279,setTimeout,shared-legacy,,legado,,,não,5
src/shared/legacy/sei-functions-pro.js:8286:setHistoryProcessosPro,src/shared/legacy/sei-functions-pro.js,8286,setHistoryProcessosPro,shared-legacy,,legado,,,não,9
src/shared/legacy/sei-functions-pro.js:8327:resolveProcessoSessionId,src/shared/legacy/sei-functions-pro.js,8327,resolveProcessoSessionId,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:8346:pullDadosProcessoSession,src/shared/legacy/sei-functions-pro.js,8346,pullDadosProcessoSession,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:8349:getDadosProcessoSession,src/shared/legacy/sei-functions-pro.js,8349,getDadosProcessoSession,shared-legacy,,legado,,debugpage,não,4
src/shared/legacy/sei-functions-pro.js:8357:setSessionProcessosPro,src/shared/legacy/sei-functions-pro.js,8357,setSessionProcessosPro,shared-legacy,,legado,,debugpage,não,16
src/shared/legacy/sei-functions-pro.js:8430:updateTitlePage,src/shared/legacy/sei-functions-pro.js,8430,updateTitlePage,shared-legacy,,legado,urlamigavel,urlamigavel,não,5
src/shared/legacy/sei-functions-pro.js:8449:updateUrlPage,src/shared/legacy/sei-functions-pro.js,8449,updateUrlPage,shared-legacy,,legado,,,não,9
src/shared/legacy/sei-functions-pro.js:8476:getIfrArvoreDadosProcesso,src/shared/legacy/sei-functions-pro.js,8476,getIfrArvoreDadosProcesso,shared-legacy,,legado,,,não,25
src/shared/legacy/sei-functions-pro.js:8597:loadCSSResize,src/shared/legacy/sei-functions-pro.js,8597,loadCSSResize,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:8607:initResizeImg,src/shared/legacy/sei-functions-pro.js,8607,initResizeImg,shared-legacy,,legado,,selecaointeligenteblocoassinatura,não,4
src/shared/legacy/sei-functions-pro.js:8619:selectionChange,src/shared/legacy/sei-functions-pro.js,8619,selectionChange,shared-legacy,,legado,,,não,9
src/shared/legacy/sei-functions-pro.js:8657:self,src/shared/legacy/sei-functions-pro.js,8657,self,shared-legacy,,legado,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,5
src/shared/legacy/sei-functions-pro.js:8672:Resizer,src/shared/legacy/sei-functions-pro.js,8672,Resizer,shared-legacy,,legado,,debugpage;notificacaonovoprocesso;selecaointeligenteblocoassinatura,sim,35
src/shared/legacy/sei-functions-pro.js:8860:DragEvent,src/shared/legacy/sei-functions-pro.js,8860,DragEvent,shared-legacy,,legado,,notificacaonovoprocesso,não,16
src/shared/legacy/sei-functions-pro.js:8922:bind,src/shared/legacy/sei-functions-pro.js,8922,bind,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:8931:positionElement,src/shared/legacy/sei-functions-pro.js,8931,positionElement,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:8936:resizeElement,src/shared/legacy/sei-functions-pro.js,8936,resizeElement,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:8941:getBoundingBox,src/shared/legacy/sei-functions-pro.js,8941,getBoundingBox,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:8950:setMomentPtBr,src/shared/legacy/sei-functions-pro.js,8950,setMomentPtBr,shared-legacy,,legado,,,não,27
src/shared/legacy/sei-functions-pro.js:8997:a,src/shared/legacy/sei-functions-pro.js,8997,a,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:8999:loadGoogleDocs,src/shared/legacy/sei-functions-pro.js,8999,loadGoogleDocs,shared-legacy,,legado,,gerenciarprescricoes;gerenciarprojetos,sim,16
src/shared/legacy/sei-functions-pro.js:9034:getBase64Image,src/shared/legacy/sei-functions-pro.js,9034,getBase64Image,shared-legacy,,legado,,,não,11
src/shared/legacy/sei-functions-pro.js:9057:validarTagsPro,src/shared/legacy/sei-functions-pro.js,9057,validarTagsPro,shared-legacy,,legado,,,não,7
src/shared/legacy/sei-functions-pro.js:9135:enableButtonSavePro,src/shared/legacy/sei-functions-pro.js,9135,enableButtonSavePro,shared-legacy,,legado,,,não,9
src/shared/legacy/sei-functions-pro.js:9146:DocsToSEI,src/shared/legacy/sei-functions-pro.js,9146,DocsToSEI,shared-legacy,,legado,,notificacaonovoprocesso,não,15
src/shared/legacy/sei-functions-pro.js:9183:convertCSSToStyle,src/shared/legacy/sei-functions-pro.js,9183,convertCSSToStyle,shared-legacy,,legado,,,não,17
src/shared/legacy/sei-functions-pro.js:9225:filteredStyle,src/shared/legacy/sei-functions-pro.js,9225,filteredStyle,shared-legacy,,legado,,,não,7
src/shared/legacy/sei-functions-pro.js:9236:filteredStyle,src/shared/legacy/sei-functions-pro.js,9236,filteredStyle,shared-legacy,,legado,,notificacaonovoprocesso,não,10
src/shared/legacy/sei-functions-pro.js:9248:filteredStyle,src/shared/legacy/sei-functions-pro.js,9248,filteredStyle,shared-legacy,,legado,,notificacaonovoprocesso,não,13
src/shared/legacy/sei-functions-pro.js:9275:ImgToBase64,src/shared/legacy/sei-functions-pro.js,9275,ImgToBase64,shared-legacy,,legado,,notificacaonovoprocesso,não,8
src/shared/legacy/sei-functions-pro.js:9290:setTimeout,src/shared/legacy/sei-functions-pro.js,9290,setTimeout,shared-legacy,,legado,debugpage,debugpage,não,4
src/shared/legacy/sei-functions-pro.js:9297:openLinkNewTab,src/shared/legacy/sei-functions-pro.js,9297,openLinkNewTab,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:9305:openLinkSEIPro,src/shared/legacy/sei-functions-pro.js,9305,openLinkSEIPro,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:9315:openSEINrPro,src/shared/legacy/sei-functions-pro.js,9315,openSEINrPro,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:9323:getIDProtocoloSEI,src/shared/legacy/sei-functions-pro.js,9323,getIDProtocoloSEI,shared-legacy,,legado,,,não,7
src/shared/legacy/sei-functions-pro.js:9337:openEditorDoc,src/shared/legacy/sei-functions-pro.js,9337,openEditorDoc,shared-legacy,,legado,,gerenciarprescricoes;gerenciarprojetos,sim,9
src/shared/legacy/sei-functions-pro.js:9378:openEditorViewDoc,src/shared/legacy/sei-functions-pro.js,9378,openEditorViewDoc,shared-legacy,,legado,,,não,12
src/shared/legacy/sei-functions-pro.js:9429:alertaBoxPro,src/shared/legacy/sei-functions-pro.js,9429,alertaBoxPro,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:9432:confirmaFraseBoxPro,src/shared/legacy/sei-functions-pro.js,9432,confirmaFraseBoxPro,shared-legacy,,legado,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,15
src/shared/legacy/sei-functions-pro.js:9493:confirmaBoxPro,src/shared/legacy/sei-functions-pro.js,9493,confirmaBoxPro,shared-legacy,,legado,,,não,7
src/shared/legacy/sei-functions-pro.js:9523:printDocumento,src/shared/legacy/sei-functions-pro.js,9523,printDocumento,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:9530:setTimeout,src/shared/legacy/sei-functions-pro.js,9530,setTimeout,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:9537:checkDocAssinatura,src/shared/legacy/sei-functions-pro.js,9537,checkDocAssinatura,shared-legacy,,legado,,,não,9
src/shared/legacy/sei-functions-pro.js:9563:closeEditorViewBeforeSign,src/shared/legacy/sei-functions-pro.js,9563,closeEditorViewBeforeSign,shared-legacy,,legado,,notificacaonovoprocesso,não,11
src/shared/legacy/sei-functions-pro.js:9596:loadFunctionEditorView,src/shared/legacy/sei-functions-pro.js,9596,loadFunctionEditorView,shared-legacy,,legado,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,16
src/shared/legacy/sei-functions-pro.js:9630:getEditorConfigOptions,src/shared/legacy/sei-functions-pro.js,9630,getEditorConfigOptions,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:9704:openDialogAnexo,src/shared/legacy/sei-functions-pro.js,9704,openDialogAnexo,shared-legacy,,legado,,,não,14
src/shared/legacy/sei-functions-pro.js:9748:openDialogDoc,src/shared/legacy/sei-functions-pro.js,9748,openDialogDoc,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:9763:setTimeout,src/shared/legacy/sei-functions-pro.js,9763,setTimeout,shared-legacy,,legado,,gerenciarprescricoes;gerenciarprojetos,sim,36
src/shared/legacy/sei-functions-pro.js:9892:getContentDocSEI,src/shared/legacy/sei-functions-pro.js,9892,getContentDocSEI,shared-legacy,,legado,,gerenciarprescricoes;gerenciarprojetos,sim,13
src/shared/legacy/sei-functions-pro.js:9918:updateDialogDefinitionPro,src/shared/legacy/sei-functions-pro.js,9918,updateDialogDefinitionPro,shared-legacy,,legado,,,não,12
src/shared/legacy/sei-functions-pro.js:9956:setTimeout,src/shared/legacy/sei-functions-pro.js,9956,setTimeout,shared-legacy,,legado,,editarimagens,não,1
src/shared/legacy/sei-functions-pro.js:9961:centralizeDialogBoxEditor,src/shared/legacy/sei-functions-pro.js,9961,centralizeDialogBoxEditor,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:9965:centralizeDialogBox,src/shared/legacy/sei-functions-pro.js,9965,centralizeDialogBox,shared-legacy,,legado,,filtrarpaginapelapesquisarapida,não,5
src/shared/legacy/sei-functions-pro.js:9976:resizeHeigthDialogBox,src/shared/legacy/sei-functions-pro.js,9976,resizeHeigthDialogBox,shared-legacy,,legado,,,não,5
src/shared/legacy/sei-functions-pro.js:9983:getImageBase64FromImgElement,src/shared/legacy/sei-functions-pro.js,9983,getImageBase64FromImgElement,shared-legacy,,legado,,,não,24
src/shared/legacy/sei-functions-pro.js:10093:checkInternalWidthDialogBox,src/shared/legacy/sei-functions-pro.js,10093,checkInternalWidthDialogBox,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:10102:selectTextPro,src/shared/legacy/sei-functions-pro.js,10102,selectTextPro,shared-legacy,,legado,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,7
src/shared/legacy/sei-functions-pro.js:10116:hashCompareDocToggle,src/shared/legacy/sei-functions-pro.js,10116,hashCompareDocToggle,shared-legacy,,legado,,,não,7
